User_Distance(m),Channel_Gain(dB),Interference_Level(dB),Power_Allocation,Target_SINR,RIS_Element_1(rad),RIS_Element_2(rad),RIS_Element_3(rad),RIS_Element_4(rad),RIS_Element_5(rad),RIS_Element_6(rad),RIS_Element_7(rad),RIS_Element_8(rad)
103.9236727,-89.9994863,-92.62566532,"[0.0988166358216881, 0.6900863116323184, 0.21109705254599345]","[8, 15, 8]",2.892284595,0.247883931,0.090921722,0.749135248,4.078363687,3.563590781,3.477300487,0.200161942
94.03877664,-97.70843553,-89.87636222,"[0.08904589803399396, 0.35334238819966635, 0.5576117137663396]","[8, 13, 13]",2.948717691,5.809576504,2.498143392,3.92650368,4.899745245,4.925547796,3.262732984,5.390671058
171.4041733,-87.62545285,-93.95775197,"[0.25126277612613557, 0.7487372238738644]","[8, 10]",2.459101086,5.58382415,1.509391802,1.760651611,0.333766725,4.998788106,2.620435333,1.439582142
171.5170092,-83.49694007,-91.15488672,"[0.07964277077973968, 0.9203572292202603]","[8, 14]",1.456381267,5.663662867,5.239652531,3.477937126,3.871138329,2.980275456,2.460913468,5.752110889
180.0608478,-85.50372528,-90.12332931,"[0.10243319511214867, 0.04135122923798467, 0.8562155756498667]","[12, 11, 7]",0.789247893,2.629178721,2.164946318,3.129973286,2.87538587,3.260279081,0.879136862,3.224163143
186.9860829,-104.0095294,-88.4777574,"[0.7579615680783001, 0.2420384319217]","[6, 15]",1.52316233,1.158188024,0.407365411,4.791887352,2.685696797,3.937318384,4.571603804,4.26827249
126.7013598,-92.98732632,-85.49468947,"[0.5949749979911466, 0.4050250020088533]","[6, 14]",2.956243205,2.437238338,2.36222578,4.021545197,3.108884621,5.335255264,5.495914656,1.071662461
125.2274442,-102.3767455,-88.99348933,"[0.410550613819095, 0.2993376319628763, 0.29011175421802876]","[14, 9, 14]",0.855981278,3.960925836,1.892657194,0.116683267,5.583506563,1.425659567,5.838842537,4.507773601
169.7442768,-98.9488746,-87.56406084,"[0.7980684768343937, 0.2019315231656064]","[14, 7]",4.791893202,1.26581991,1.471486974,3.275221892,1.081335266,1.919083924,2.019808318,1.002984451
147.4945896,-80.33343517,-89.93733941,"[0.3513428518234585, 0.5903807917814045, 0.05827635639513698]","[14, 8, 13]",1.289201764,4.954617348,1.050522537,0.178803066,3.954353729,6.132282796,2.081077774,0.745535771
155.2950316,-101.4376114,-88.65895969,"[0.7312016369929853, 0.26879836300701465]","[9, 6]",3.583849262,5.694791462,4.926405455,3.911382558,1.97955835,3.404733543,0.573308246,4.265939914
169.3689004,-92.52779616,-94.29067784,"[0.05668001166766152, 0.03013191483883485, 0.9131880734935035]","[13, 11, 13]",4.555912652,6.063472514,1.636124858,0.115965101,3.428159087,4.440895712,4.966276639,1.217297617
183.5008013,-89.54610664,-92.45608419,"[0.12415288092331836, 0.686665575110861, 0.18918154396582065]","[9, 11, 7]",1.644641781,3.22070377,2.077226152,5.406753129,2.976722837,5.023900789,3.648141548,4.857468619
100.6992735,-87.43837574,-91.38146907,"[0.20816594012084455, 0.7918340598791553]","[7, 7]",2.090246021,5.223944703,1.725188739,3.431240007,1.344646349,2.987821254,1.999153801,1.675747077
106.3374429,-91.00878291,-90.27506645,"[0.220198739879375, 0.7798012601206251]","[8, 12]",6.075746058,1.005775268,4.946914134,6.183690813,0.12504471,4.392118777,1.589091741,0.254392503
64.09729098,-104.7557288,-94.54351254,"[0.26285333279251005, 0.7371466672074899]","[13, 14]",2.531429883,5.876146804,0.073922268,3.693794742,3.150366987,5.487634549,0.527798338,4.282154337
136.7420211,-96.83846729,-93.59975902,"[0.1210596915563024, 0.8789403084436976]","[12, 13]",4.273255264,4.203953731,5.920862253,5.171611469,0.263722417,2.959900846,2.500412796,1.948712463
55.39134107,-92.05720892,-92.23185692,"[0.09855053270800797, 0.7566257586856893, 0.14482370860630278]","[6, 8, 9]",2.83583228,2.413963258,2.716434008,6.152883766,0.556897405,5.794547451,3.017416262,3.919088112
119.8397027,-102.8033375,-85.28467309,"[0.059666100209299786, 0.9403338997907003]","[8, 7]",5.216193418,2.264856009,2.704420609,2.573080498,2.354504455,5.815272235,5.208320113,0.684867135
131.3966952,-96.23432672,-91.68652993,"[0.40328294693798494, 0.5967170530620152]","[12, 11]",0.67935906,2.688383449,0.61988258,3.88987664,0.902840996,3.282168017,0.045364265,1.989233525
92.98118782,-104.1699223,-90.17958942,"[0.08185571524715927, 0.6340647367209933, 0.28407954803184743]","[13, 12, 12]",4.254914805,3.041306357,6.146648461,5.492156128,2.256108243,0.285800369,5.313226744,5.72545403
138.6249891,-103.0355376,-93.03902287,"[0.22851074521647635, 0.2564312857711353, 0.5150579690123883]","[6, 11, 12]",5.156153981,0.803933189,6.27008571,1.624732582,4.550313668,5.705351393,1.480865814,5.706756806
54.57503749,-95.07691809,-88.89219929,"[0.6258887208579582, 0.37411127914204184]","[12, 7]",1.944530111,6.134985213,1.767208828,5.990613965,0.336430964,4.456487483,3.343352858,3.00259023
55.60222831,-101.6821061,-92.19316784,"[0.207572723837656, 0.7924272761623439]","[12, 12]",1.404256192,4.433389099,1.198891393,3.47360745,1.591187544,6.004346213,0.179895096,1.254929795
173.3900841,-90.81147879,-92.93007422,"[0.7817131091742971, 0.2182868908257028]","[8, 13]",1.522482442,2.601664879,1.462287236,3.087237385,5.481862557,4.474026427,3.644008595,0.55922346
104.0285962,-87.76337577,-89.83427372,"[0.22435649243268754, 0.7756435075673124]","[9, 11]",4.360481019,1.045611786,4.940892006,1.571152951,2.620394442,2.202069226,5.39608697,0.795102284
69.0590769,-84.98533252,-94.94494201,"[0.5862549722446555, 0.4137450277553445]","[10, 15]",3.554051614,0.892599417,4.428362842,5.686773594,2.730720425,3.066774118,5.82716954,3.273485438
128.336489,-99.99624389,-94.92335967,"[0.5368123660923876, 0.3817290394623609, 0.0814585944452516]","[10, 11, 10]",3.063671342,3.633748921,4.330558153,0.671568052,5.159189603,2.73635879,0.454579094,4.939731396
165.499033,-100.8129354,-92.80931191,"[0.4629593719659921, 0.3649576830013641, 0.17208294503264387]","[7, 14, 11]",2.368446524,0.63062757,3.982151149,5.530028388,5.577919807,6.017177074,5.451954196,0.013451793
82.37315412,-102.385804,-94.63278637,"[0.20226665614163733, 0.7977333438583626]","[7, 13]",2.38912571,5.143054711,2.301235506,3.779640737,3.809601735,2.293521627,5.682977291,3.161876946
143.4335714,-89.08924376,-93.91974246,"[0.23100797545120047, 0.7689920245487996]","[13, 8]",2.920325294,6.26756371,3.100754237,1.120909275,3.223710259,5.114617992,4.881157392,4.95480536
62.80211975,-87.33810684,-91.61139351,"[0.6825638605148293, 0.24447439439837923, 0.0729617450867914]","[8, 6, 9]",4.448644637,1.597297728,5.416634062,5.613670854,1.219897371,0.819676939,6.129906804,5.45584037
57.75225818,-104.2103464,-86.9741432,"[0.011406364938563777, 0.9885936350614364]","[7, 14]",5.612368236,5.569267077,3.403518694,4.061461894,3.42661586,0.321738981,4.684134032,3.175094807
129.7031947,-81.59469384,-89.27951357,"[0.2901463730334074, 0.5305495345533108, 0.17930409241328202]","[11, 8, 14]",4.069676142,3.158179037,3.090141674,1.079382809,1.75120992,0.9981009,1.229407594,6.113397181
131.0952682,-103.7007179,-89.87332274,"[0.6880005595986501, 0.3119994404013498]","[13, 12]",0.962040153,1.691875974,3.71078426,3.833865065,0.96744799,4.987073668,4.933575123,1.491111112
145.6144852,-91.46759162,-92.06511177,"[0.17739090802079072, 0.39270403189945025, 0.429905060079759]","[15, 11, 14]",1.813743872,5.893551575,5.187846698,4.384388066,0.516686569,2.628030728,3.514197305,1.177539851
158.9137001,-87.27348701,-85.68246281,"[0.06593233975838811, 0.4337020932521664, 0.5003655669894455]","[14, 9, 7]",2.816290675,3.776356963,2.056968346,4.906821012,5.280700463,2.033298264,5.269438311,0.650790758
196.3778119,-83.22577191,-91.02984959,"[0.01058718663443541, 0.32147962336427105, 0.6679331900012935]","[9, 13, 14]",5.263607164,0.959759268,0.521046666,4.032393792,2.965269922,5.704444881,2.281985021,1.804230883
127.4450522,-87.1478267,-94.12907233,"[0.3725462862052411, 0.6274537137947588]","[8, 14]",3.146210205,2.864794375,2.164105239,4.358905135,4.772467755,5.359456341,6.112638325,1.675450268
98.44347094,-84.95679792,-88.82933484,"[0.3097884181251875, 0.27414613724552145, 0.41606544462929107]","[7, 9, 15]",4.499348048,2.477197553,4.254231498,2.990681163,6.244060558,4.57982719,5.984679344,5.246268405
169.2779292,-96.51374519,-93.86161607,"[0.7899748379706694, 0.2100251620293306]","[13, 8]",5.673094367,5.117146734,2.884981902,1.582033511,2.326790285,0.127148,3.292346171,3.17337175
90.62483769,-84.62937216,-91.54776857,"[0.6506336699642306, 0.09931840174494957, 0.2500479282908198]","[8, 10, 15]",3.300246003,6.120018681,5.726834403,1.016071353,2.31775724,2.663795238,2.265295132,5.017098106
115.8457131,-102.9971288,-89.92588061,"[0.3039210028455573, 0.6960789971544428]","[10, 15]",3.292625788,3.594609164,5.359642261,5.063795932,0.830709498,4.485657625,2.735925887,1.851333658
61.7684572,-82.6295836,-86.25777475,"[0.44054708938782433, 0.4430789009974081, 0.11637400961476749]","[13, 12, 12]",0.314277521,3.061479278,2.23327453,1.580303035,4.364751205,4.83481928,1.538057909,0.310687408
53.80261151,-91.3101906,-90.0645342,"[0.739005078596264, 0.03968184541882446, 0.22131307598491162]","[15, 8, 10]",5.332870498,0.0625789,5.888051453,3.943451971,2.022222049,1.54866638,0.056584257,1.479510548
194.3972622,-84.56755575,-87.97741234,"[0.4990770824639022, 0.5009229175360979]","[9, 12]",0.86537244,3.846353804,1.046436795,3.321479228,3.707810834,1.87265122,0.220319572,0.234073035
175.3970181,-93.69204289,-85.07183161,"[0.05659003475982384, 0.9434099652401763]","[15, 12]",0.165545171,4.644057249,1.998113905,5.003301629,2.712657335,2.846271011,3.222536432,4.48010877
154.3961309,-88.91055762,-93.6851088,"[0.17713661908185688, 0.5367550073588687, 0.2861083735592744]","[7, 11, 9]",1.718469188,0.763955848,3.493811278,2.054460998,2.780254921,4.064886052,3.104683597,3.89732675
111.3429417,-91.83993348,-92.25268474,"[0.6625557816606568, 0.3329620063754998, 0.004482211963843458]","[13, 14, 9]",3.419309457,4.648277694,4.435530584,3.356414079,4.265673486,5.488736858,2.716040604,2.593466874
75.99414801,-86.71026196,-91.05423924,"[0.37971339541600474, 0.6202866045839952]","[12, 6]",4.801896856,3.66029371,0.446148758,5.605305109,0.193415936,4.702312989,4.767644209,5.988573567
73.4655564,-102.9592504,-90.78171821,"[0.8688034359519093, 0.13119656404809069]","[8, 6]",0.340136519,3.750162258,2.688201587,2.077428124,0.567488251,3.535260098,3.009901649,0.656935035
87.53643472,-103.4911979,-90.88978925,"[0.8824322042210189, 0.1175677957789811]","[8, 13]",3.848385072,4.636696203,4.820951748,5.688627514,2.572780549,5.988332816,5.437653322,1.862974315
132.3839997,-98.82241915,-85.92388997,"[0.09253858697913797, 0.4016823667511927, 0.5057790462696693]","[12, 15, 7]",1.00080484,2.735632257,2.525204057,3.61735108,3.665523803,4.712307201,3.203733031,0.658620077
157.1893884,-101.011383,-87.85967356,"[0.03748788973131516, 0.27700890370455816, 0.6855032065641267]","[14, 12, 6]",5.392803509,1.946308278,6.102841931,0.740536903,6.020869686,0.571844048,1.451642867,0.292670408
149.0296065,-83.20541084,-88.92094786,"[0.5519653806458209, 0.38006573969003393, 0.06796887966414521]","[7, 8, 11]",4.430356563,5.342584528,2.727349044,5.834076259,3.708958454,3.958451577,5.311925507,1.864850688
91.99008454,-99.51965032,-91.90627282,"[0.04626344787567452, 0.9537365521243255]","[10, 11]",2.225917175,5.692263788,5.660920601,6.135422232,5.666417259,0.800302105,5.175612332,2.575091104
193.2297921,-80.6033686,-86.76209616,"[0.05173741195100159, 0.5535522597113992, 0.3947103283375991]","[11, 12, 14]",6.225388522,2.967428816,3.479854736,3.328673964,2.021533379,0.471377687,5.627542651,5.043360872
160.6845375,-96.57760521,-85.44939489,"[0.4740275417373982, 0.5259724582626019]","[13, 11]",0.876672618,4.88057899,3.932310577,2.570726237,1.596061952,5.401835261,4.399412583,3.441551351
133.1531079,-100.4470521,-86.78801717,"[0.41474082597026185, 0.4300930227221618, 0.1551661513075762]","[12, 6, 11]",3.830032056,0.572185697,2.977725679,1.217054834,1.30931327,4.155095339,5.725591264,2.536877603
141.7581119,-85.25753732,-94.98434895,"[0.7240774408027686, 0.2759225591972314]","[15, 10]",1.30532718,4.076197224,5.473829649,4.701825696,5.458562666,3.371272425,4.724177771,0.880051581
112.9400094,-88.53230561,-88.6359863,"[0.1413202471049505, 0.8586797528950494]","[14, 6]",2.188273946,2.447609587,3.21256592,5.837558936,5.493367301,0.845248597,1.085669402,2.247121846
87.15964843,-92.54510709,-94.48864619,"[0.28377085944522407, 0.7162291405547759]","[8, 9]",1.826797586,3.86271982,5.672309199,6.046256076,4.106708468,5.266309579,3.299942748,1.308956812
103.3959018,-91.11591123,-92.4239278,"[0.05750658876258445, 0.9424934112374155]","[6, 13]",3.296714522,3.487686846,4.664998459,1.38156557,2.314162381,2.287252046,6.028336771,2.789388452
163.6769166,-87.01995554,-94.404753,"[0.04238442639621313, 0.1858880834933822, 0.7717274901104046]","[11, 7, 9]",4.744395321,4.71748704,1.66846332,3.59316323,5.619070799,2.985755329,5.938348436,1.347480795
52.15902329,-99.28863147,-88.96204547,"[0.5244408147889985, 0.4755591852110015]","[14, 7]",0.465955404,5.601169878,5.326138048,6.236626125,4.268755182,5.885383818,5.195873964,5.305687129
67.41089608,-80.0916521,-88.13410087,"[0.3771852483702276, 0.08677070899865111, 0.5360440426311213]","[9, 6, 6]",3.576021953,2.402467624,5.87200155,2.715072289,3.385501932,2.80301886,3.548858132,2.956270599
56.9003963,-80.63017095,-93.85512362,"[0.34785327500514124, 0.3336907522731695, 0.31845597272168935]","[7, 7, 11]",0.301389059,5.542072203,2.792208714,3.700442079,0.874542757,0.021286477,1.541203112,4.427044605
56.10932035,-88.74185784,-91.16161117,"[0.7506021863160899, 0.24939781368391012]","[14, 11]",0.623257614,5.710708211,1.351026648,1.285499591,1.140448158,0.087849694,4.84939678,5.49800411
178.3190876,-100.0114387,-90.43763491,"[0.9177422883220248, 0.06503151429179979, 0.0172261973861754]","[14, 13, 9]",3.858898069,1.18249536,1.792454519,2.990335632,5.996332461,1.554154505,4.597066794,2.76113462
155.5486789,-87.99429394,-91.30946978,"[0.23709103604008364, 0.7629089639599165]","[10, 7]",1.871430083,2.864604317,0.447405001,5.018300754,1.528711099,4.557898794,0.429445483,6.001061215
121.1260744,-103.1950398,-93.78975,"[0.7034511557628108, 0.09284931430692038, 0.20369952993026869]","[12, 7, 9]",1.21274892,5.546432043,5.086070177,6.081243254,3.002675579,4.570371989,2.329243754,1.158419804
64.6751241,-104.2336874,-90.8105221,"[0.44074841443712653, 0.5592515855628736]","[6, 12]",2.783928192,1.041431778,6.170368345,0.604734539,3.702126444,3.936188491,3.380853478,4.160636628
123.7423813,-98.55792779,-87.48821952,"[0.18397623540113134, 0.8160237645988686]","[8, 14]",0.729985339,3.487284236,1.804609807,5.907300427,4.788237416,6.110488705,0.235971746,1.791544577
121.0207656,-93.43442608,-94.28992335,"[0.2963398205317347, 0.7036601794682653]","[14, 7]",1.227876325,0.070086339,1.522577468,4.264875287,1.45197452,3.19816297,5.578325735,4.359009572
75.98028049,-83.29318736,-94.19819986,"[0.5286905971443783, 0.47130940285562173]","[11, 11]",2.479527574,2.340291364,2.863472571,1.112384181,3.983544307,2.288039643,5.355569439,4.753560558
115.0777474,-86.82077326,-91.45228708,"[0.4809592318963969, 0.3357723718932312, 0.18326839621037183]","[7, 12, 6]",3.835967342,2.288350054,1.3190406,4.876705989,3.056198504,1.412146138,1.226318274,1.039244533
109.7757102,-86.43233697,-85.58274288,"[0.816126595720073, 0.183873404279927]","[9, 7]",4.883047809,1.438768918,3.308990932,2.837149461,3.641802686,5.511326782,5.452217652,2.834194547
142.3775147,-94.36266664,-88.31427353,"[0.3260123122269203, 0.6739876877730797]","[15, 14]",0.096549001,2.679425454,3.808826328,3.504539339,4.09246545,0.968086378,4.062299833,1.147633967
145.2640476,-96.35162519,-88.21330043,"[0.006957186986070468, 0.9930428130139296]","[7, 12]",4.715681248,2.130550309,4.460404557,0.300748428,2.56266012,4.429862551,1.425469495,4.996935875
56.79560147,-95.72403093,-91.38080009,"[0.28166743986451614, 0.05315464480161865, 0.6651779153338653]","[7, 11, 6]",3.963305951,3.691759494,2.221412966,3.03133199,3.753256351,2.968567012,4.387632017,2.724998198
106.1918922,-80.30876091,-89.06339209,"[0.4073335935557628, 0.5926664064442373]","[6, 7]",1.270919884,1.344185601,0.036466155,1.890973096,4.705588315,4.989871464,1.272141086,6.02585115
143.8789874,-103.9972702,-94.89868816,"[0.9718635522889416, 0.028136447711058277]","[7, 15]",3.15668985,5.761547403,4.440737235,4.539183069,0.534344832,1.382245016,0.055385231,4.499562669
125.4704388,-83.3242126,-88.63903954,"[0.47368267690598714, 0.06956050597775501, 0.4567568171162578]","[13, 11, 11]",2.164169593,4.942683531,2.129599077,5.148025794,0.821201348,1.089335671,2.141790465,2.56660196
178.4734762,-90.53311479,-85.86713052,"[0.10215894200163883, 0.6403274495261448, 0.2575136084722163]","[10, 15, 14]",2.190964378,4.798135815,0.609163566,2.206761617,5.260534064,0.419698414,5.920918882,6.197211492
148.8040447,-94.03461452,-88.87426532,"[0.11350194257077376, 0.8864980574292263]","[13, 8]",0.556490248,1.830119232,2.339862393,4.87821084,3.74431859,4.048669102,4.759574589,0.741283916
74.44016406,-86.86855849,-86.26301407,"[0.18965904621363738, 0.8100652692239214, 0.00027568456244115436]","[6, 11, 6]",5.235209417,4.433539986,3.627545045,5.590371983,4.400154593,1.267318242,2.700169864,3.104162883
60.58531211,-92.83327646,-87.76026945,"[0.7902074345050919, 0.20979256549490805]","[8, 11]",0.346942581,5.998164398,0.807874756,4.382278387,3.180743408,0.161052176,5.810359753,5.352248521
146.3628917,-83.16441905,-93.79441584,"[0.20004103121333983, 0.7999589687866601]","[11, 9]",3.29400971,1.438487123,0.76417916,2.283262288,1.604903223,3.183634709,6.07212869,3.612539341
53.97669658,-82.4824534,-85.97546693,"[0.5693751606411858, 0.3359366290683699, 0.09468821029044446]","[7, 12, 15]",5.591601735,4.089592349,2.986061993,5.369657682,2.961693184,5.457751758,1.832030875,0.809356412
137.8663372,-94.45697683,-94.33556156,"[0.25208060392968473, 0.7479193960703152]","[13, 11]",5.374099276,3.690838326,5.586332293,5.892542128,0.336957114,3.147682957,2.355971745,3.932384285
191.0345362,-98.07930507,-89.66032527,"[0.8840045465309203, 0.11599545346907966]","[7, 8]",4.98628055,1.763000322,3.498467428,4.453073,0.844655405,5.114933223,3.808298932,5.966119673
136.3211267,-90.19124179,-93.57862876,"[0.07754952036485756, 0.6331670633564903, 0.28928341627865206]","[10, 6, 8]",2.133323116,0.679500996,3.182440904,0.53916498,6.091714806,0.243064761,4.73440464,3.299315673
108.2254889,-82.19091636,-94.88293389,"[0.12621742338374833, 0.8737825766162517]","[11, 13]",2.316111868,0.413698521,3.909190077,3.677047775,1.764841654,5.719091621,1.91077953,2.825708092
